image_id,image,xmin,ymin,xmax,ymax,class
000194,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000194.jpg,115,19,203,136,person
000194,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000194.jpg,279,77,298,132,person
000198,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000198.jpg,160,134,286,239,train
000200,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000200.jpg,28,19,103,167,person
000200,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000200.jpg,16,54,178,249,person
000200,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000200.jpg,147,23,245,249,person
000200,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000200.jpg,227,19,400,249,person
000200,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000200.jpg,391,13,500,249,person
000200,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000200.jpg,364,212,389,249,bottle
000200,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000200.jpg,231,145,260,210,bottle
000203,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000203.jpg,52,166,167,332,chair
000207,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000207.jpg,1,205,113,320,bus
000208,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000208.jpg,1,128,166,261,diningtable
000208,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000208.jpg,330,223,500,375,chair
000208,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000208.jpg,117,114,180,219,chair
000208,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000208.jpg,59,122,131,255,chair
000208,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000208.jpg,1,184,33,245,chair
000208,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000208.jpg,203,151,436,308,sofa
000209,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000209.jpg,14,76,400,375,cat
000210,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000210.jpg,377,211,404,225,car
000210,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000210.jpg,443,211,468,235,person
000210,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000210.jpg,323,214,335,226,person
000210,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000210.jpg,15,214,37,240,person
000211,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000211.jpg,48,262,244,349,cow
000214,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000214.jpg,205,1,500,375,horse
000215,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000215.jpg,144,81,338,411,cat
000218,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000218.jpg,253,64,383,255,dog
000218,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000218.jpg,107,1,202,174,chair
000218,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000218.jpg,1,1,253,222,person
000219,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000219.jpg,120,333,310,464,motorbike
000220,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000220.jpg,40,127,464,292,car
000220,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000220.jpg,427,114,500,167,car
000220,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000220.jpg,265,147,312,187,person
000221,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000221.jpg,72,77,432,253,car
000222,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000222.jpg,178,216,303,326,diningtable
000222,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000222.jpg,250,237,362,375,person
000222,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000222.jpg,114,236,227,375,person
000222,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000222.jpg,221,223,235,266,bottle
000222,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000222.jpg,234,213,245,256,bottle
000222,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000222.jpg,341,149,376,216,person
000222,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000222.jpg,158,191,185,221,person
000222,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000222.jpg,159,177,206,230,person
000222,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000222.jpg,252,178,311,228,person
000222,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000222.jpg,291,193,332,241,person
000222,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000222.jpg,318,209,373,330,person
000222,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000222.jpg,100,206,170,342,person
000222,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000222.jpg,444,283,500,375,person
000222,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000222.jpg,366,243,394,375,chair
000222,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000222.jpg,367,217,390,269,chair
000224,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000224.jpg,36,159,220,337,tvmonitor
000224,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000224.jpg,401,245,500,375,bottle
000225,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000225.jpg,125,96,355,263,sheep
000225,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000225.jpg,2,22,47,81,sheep
000228,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000228.jpg,92,82,314,228,aeroplane
000229,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000229.jpg,95,209,421,375,diningtable
000229,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000229.jpg,399,219,486,371,person
000229,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000229.jpg,341,161,432,298,person
000229,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000229.jpg,384,135,437,203,person
000229,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000229.jpg,239,131,337,211,person
000229,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000229.jpg,148,144,211,255,person
000229,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000229.jpg,81,160,197,327,person
000229,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000229.jpg,2,188,107,375,person
000229,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000229.jpg,354,301,382,370,bottle
000229,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000229.jpg,39,124,54,161,bottle
000229,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000229.jpg,461,189,500,282,chair
000232,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000232.jpg,47,92,376,334,cow
000232,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000232.jpg,230,32,252,93,person
000232,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000232.jpg,404,71,500,119,boat
000232,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000232.jpg,1,49,88,92,boat
000232,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000232.jpg,55,68,126,90,boat
000233,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000233.jpg,277,106,483,267,sheep
000233,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000233.jpg,1,2,451,193,car
000235,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000235.jpg,243,255,316,375,chair
000235,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000235.jpg,136,326,271,375,chair
000235,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000235.jpg,1,291,97,374,chair
000235,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000235.jpg,402,245,455,316,chair
000235,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000235.jpg,40,266,277,375,diningtable
000235,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000235.jpg,415,192,457,254,sofa
000235,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000235.jpg,185,167,201,236,pottedplant
000236,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000236.jpg,88,169,275,314,bird
000241,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000241.jpg,356,183,500,280,boat
000241,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000241.jpg,60,109,142,213,boat
000241,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000241.jpg,246,134,348,217,boat
000242,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000242.jpg,3,3,499,287,cat
000244,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000244.jpg,116,202,157,230,sheep
000245,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000245.jpg,18,131,488,292,car
000245,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000245.jpg,303,139,329,171,person
000246,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000246.jpg,60,44,331,310,dog
000249,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000249.jpg,67,188,183,330,chair
000249,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000249.jpg,108,174,160,205,chair
000249,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000249.jpg,156,169,202,195,chair
000249,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000249.jpg,173,184,274,326,chair
000249,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000249.jpg,268,182,316,307,chair
000249,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000249.jpg,269,160,314,186,chair
000249,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000249.jpg,307,119,376,228,chair
000249,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000249.jpg,102,177,324,302,diningtable
000250,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000250.jpg,1,170,474,375,diningtable
000250,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000250.jpg,97,124,150,297,bottle
000251,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000251.jpg,1,474,149,500,car
000251,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000251.jpg,2,450,83,475,car
000251,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000251.jpg,96,435,275,500,car
000251,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000251.jpg,362,440,453,500,car
000251,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000251.jpg,52,429,70,469,person
000251,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000251.jpg,13,421,29,450,person
000251,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000251.jpg,21,429,39,461,person
000256,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000256.jpg,8,96,491,232,aeroplane
000257,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000257.jpg,82,1,183,57,tvmonitor
000257,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000257.jpg,20,142,222,375,person
000257,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000257.jpg,175,68,472,375,person
000259,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000259.jpg,171,1,499,361,person
000259,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000259.jpg,3,1,271,264,person
000262,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000262.jpg,343,96,500,196,car
000263,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000263.jpg,19,224,355,323,car
000263,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000263.jpg,1,355,69,499,car
000266,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000266.jpg,98,19,374,500,dog
000266,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000266.jpg,1,1,375,500,sofa
000268,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000268.jpg,180,103,436,281,aeroplane
000268,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000268.jpg,1,58,262,333,aeroplane
000269,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000269.jpg,185,264,205,320,bottle
000269,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000269.jpg,298,245,326,312,bottle
000269,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000269.jpg,240,1,261,26,bottle
000269,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000269.jpg,157,1,174,27,bottle
000269,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000269.jpg,139,1,155,28,bottle
000269,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000269.jpg,227,56,497,213,person
000269,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000269.jpg,91,59,245,261,person
000269,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000269.jpg,37,134,203,332,person
000269,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000269.jpg,226,75,413,274,person
000269,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000269.jpg,258,114,477,332,person
000270,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000270.jpg,150,120,443,183,train
000275,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000275.jpg,204,50,339,301,person
000275,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000275.jpg,57,109,418,433,horse
000276,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000276.jpg,129,163,230,319,person
000276,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000276.jpg,162,373,260,500,person
000276,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000276.jpg,32,373,140,500,person
000278,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000278.jpg,294,156,500,375,dog
000278,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000278.jpg,111,89,417,375,person
000282,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000282.jpg,335,263,484,373,chair
000282,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000282.jpg,327,104,476,300,person
000282,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000282.jpg,232,57,357,374,person
000282,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000282.jpg,3,32,199,374,person
000282,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000282.jpg,58,139,296,374,person
000285,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000285.jpg,224,77,462,375,person
000285,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000285.jpg,37,97,231,375,person
000285,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000285.jpg,369,203,437,375,chair
000285,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000285.jpg,120,220,229,375,chair
000288,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000288.jpg,485,174,500,280,person
000288,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000288.jpg,443,163,479,283,person
000288,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000288.jpg,419,153,439,240,person
000288,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000288.jpg,440,156,450,230,person
000288,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000288.jpg,412,163,430,248,person
000288,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000288.jpg,407,194,422,251,person
000288,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000288.jpg,373,157,401,266,person
000288,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000288.jpg,330,169,380,252,person
000288,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000288.jpg,1,153,20,305,person
000288,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000288.jpg,1,110,33,244,person
000288,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000288.jpg,30,142,77,205,car
000288,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000288.jpg,67,21,382,278,bus
000289,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000289.jpg,49,99,337,231,car
000294,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000294.jpg,330,11,454,368,bird
000294,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000294.jpg,55,93,167,371,bird
000296,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000296.jpg,427,125,500,181,car
000296,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000296.jpg,44,120,459,222,boat
000298,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000298.jpg,180,32,339,359,person
000302,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000302.jpg,488,276,500,320,car
000302,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000302.jpg,475,251,486,273,car
000302,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000302.jpg,279,225,478,340,car
000302,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000302.jpg,245,230,316,280,car
000302,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000302.jpg,1,241,87,375,car
000302,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000302.jpg,133,244,184,367,person
000302,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000302.jpg,121,273,213,367,motorbike
000303,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000303.jpg,15,39,500,280,car
000303,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000303.jpg,465,71,500,165,car
000303,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000303.jpg,445,68,500,93,car
000303,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000303.jpg,1,63,93,113,car
000303,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000303.jpg,2,81,85,131,car
000303,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000303.jpg,1,111,51,196,car
000304,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000304.jpg,82,96,242,238,tvmonitor
000305,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000305.jpg,16,232,296,500,bicycle
000305,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000305.jpg,57,79,323,474,person
000306,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000306.jpg,89,32,144,72,cow
000306,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000306.jpg,114,36,182,86,cow
000306,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000306.jpg,237,46,302,87,cow
000306,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000306.jpg,303,42,380,87,cow
000307,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000307.jpg,2,3,500,375,pottedplant
000307,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000307.jpg,1,229,40,375,pottedplant
000308,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000308.jpg,351,100,433,190,person
000308,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000308.jpg,224,124,308,269,person
000308,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000308.jpg,144,153,243,321,person
000308,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000308.jpg,163,114,225,167,person
000308,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000308.jpg,216,107,276,154,person
000308,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000308.jpg,33,136,396,317,diningtable
000311,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000311.jpg,47,42,433,354,car
000312,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000312.jpg,3,2,500,334,train
000317,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000317.jpg,118,151,407,221,car
000318,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000318.jpg,322,79,436,167,car
000318,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000318.jpg,201,81,301,143,car
000320,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000320.jpg,305,8,337,27,car
000320,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000320.jpg,272,10,304,26,car
000320,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000320.jpg,228,1,273,29,car
000320,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000320.jpg,1,78,372,500,person
000321,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000321.jpg,44,167,249,458,person
000322,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000322.jpg,13,2,469,332,person
000323,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000323.jpg,277,3,500,375,person
000323,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000323.jpg,12,3,305,375,person
000325,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000325.jpg,100,63,500,200,aeroplane
000328,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000328.jpg,58,147,257,265,horse
000328,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000328.jpg,1,109,50,229,horse
000328,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000328.jpg,305,98,440,236,horse
000328,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000328.jpg,281,133,316,204,horse
000328,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000328.jpg,116,62,174,226,person
000328,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000328.jpg,170,83,209,148,person
000328,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000328.jpg,362,70,414,204,person
000328,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000328.jpg,281,94,327,180,person
000329,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000329.jpg,291,211,318,233,car
000329,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000329.jpg,219,220,241,237,car
000329,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000329.jpg,259,212,274,224,car
000331,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000331.jpg,171,234,373,482,chair
000331,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000331.jpg,61,222,138,426,chair
000331,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000331.jpg,1,366,50,500,chair
000331,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000331.jpg,149,254,358,467,person
000332,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000332.jpg,54,50,285,262,horse
000334,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000334.jpg,37,110,273,178,car
000336,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000336.jpg,4,7,472,426,dog
000337,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000337.jpg,76,153,160,276,bicycle
000337,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000337.jpg,219,176,429,374,bicycle
000337,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000337.jpg,29,29,68,111,person
000337,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000337.jpg,119,4,162,53,person
000337,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000337.jpg,113,28,167,131,person
000337,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000337.jpg,242,17,288,103,person
000337,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000337.jpg,68,92,165,255,person
000337,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000337.jpg,235,30,403,362,person
000337,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000337.jpg,176,75,231,132,person
000337,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000337.jpg,233,88,259,157,person
000338,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000338.jpg,197,91,216,116,person
000338,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000338.jpg,82,73,384,203,car
000340,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000340.jpg,334,131,447,363,bird
000340,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000340.jpg,72,38,186,255,bird
000343,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000343.jpg,25,74,489,323,car
000344,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000344.jpg,89,2,307,441,bottle
000347,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000347.jpg,77,2,411,348,horse
000349,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000349.jpg,159,131,413,362,diningtable
000349,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000349.jpg,321,126,479,363,chair
000349,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000349.jpg,284,76,360,144,chair
000349,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000349.jpg,100,91,206,298,chair
000349,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000349.jpg,167,161,326,375,chair
000349,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000349.jpg,2,2,89,131,tvmonitor
000352,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000352.jpg,33,68,149,247,person
000352,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/000352.jpg,131,68,210,249,person
